id,title,info,num_comments,num_votes,rating,time,difficulty,date,calories 
1648841272525371,Lavendulas oberbayrischer Schweinsbraten,landestypische Rezeptur mit ganz wenig Zutaten,44,52,4.63,30,1,2010-04-29,657
1648981272529903,Yellow Snow,Sektcocktail mit Sorbet,1,3,3.0,2,0,2010-04-29,Unbekannt
1649461272616332,Rhabarber-Chutney mit Ziegenkäse,Unbekannt,14,21,4.61,15,0,2010-04-30,Unbekannt
1649701272633601,Kohlrabi-Cordon bleu,Unbekannt,84,130,4.52,20,1,2010-04-30,475
1649791272635904,Paprika-Ajvar-Quiche,Unbekannt,118,216,4.61,30,1,2010-04-30,2978
1650581272802040,Italien Blossom,Cocktail mit Campari,1,1,3.0,2,0,2010-05-02,Unbekannt
1650591272802114,Campari Cup,Cocktail mit Campari,6,3,3.6,2,0,2010-05-02,Unbekannt
1650961272884256,Möhren-Ingwer-Suppe,vegetarisch,317,541,4.52,20,0,2010-05-04,306
1651011272892484,Zwiebelmarmelade,Unbekannt,82,39,4.56,30,0,2010-05-04,Unbekannt
1651191272953668,Flying Elephant,sehr beliebter Cocktail,0,1,3.0,3,0,2010-05-04,Unbekannt
1651221272956217,Flying Cangaroo,"Süßer Cocktail, Frauen lieben ihn",2,2,3.5,4,0,2010-05-05,Unbekannt
1651231272956481,Coconut Fruit,"sehr beliebter Cocktail, kommt auch sehr gut bei der älteren Generation an",0,2,3.25,3,0,2010-05-05,Unbekannt
1651251272956864,Peach Colada,"sehr milder Cocktail, kommt auch sehr gut bei der älteren Generation an",0,1,3.33,3,0,2010-05-05,Unbekannt
1651831272990064,Pikante Thai-Suppe mit Kokos und Hühnchen,"einfach, schnell und lecker",389,917,4.71,20,1,2010-05-05,Unbekannt
1651831272990064,Pikante Thai-Suppe mit Kokos und Hühnchen,"einfach, schnell und lecker",389,917,4.71,20,1,2010-05-05,Unbekannt
1652121273052236,Pflücksalat,mit Obst und Nüsse,22,22,4.46,15,1,2010-05-05,Unbekannt
1652571273072573,Rotes Hähnchencurry  'Thai-Style',Unbekannt,27,32,4.35,30,1,2010-05-05,Unbekannt
1653151273140747,Knock Out,Unbekannt,0,0,0.0,5,0,2010-05-07,Unbekannt
1653391273144082,Schwedischer Lachskuchen  'Schwedenpizza',"kalt und warm einfach nur lecker, schnell und total einfach gemacht",282,422,4.54,10,0,2010-05-07,807
1653481273145075,Kohlrabi-Auflauf mit Hähnchenbrust,Unbekannt,187,313,4.54,30,1,2010-05-07,380
1654411273240738,Himbeer - Lime,für die schönen Stunden zu zweit,0,0,0.0,10,1,2010-05-08,Unbekannt
1654971273307116,Kartoffeleintopf nach altem Holsteiner Rezept,"deftig, rustikal",21,52,4.65,25,1,2010-05-08,Unbekannt
1655211273329269,"Spargel in rosa Basilikum-Käse-Sauce mit Filet vom Schwein, Huhn oder Pute",grüner und/oder weißer Spargel einmal etwas anders,123,230,4.54,30,1,2010-05-08,Unbekannt
1655861273480501,Easy Living,"Cocktail, Longdrink",0,0,0.0,2,0,2010-05-11,Unbekannt
1656741273592690,Kartoffel - Curry,würzige Balti - Kartoffeln,4,7,3.78,15,0,2010-05-12,Unbekannt
1657251273650507,Rotes Thai-Curry mit Crevetten,Unbekannt,11,31,4.39,20,1,2010-05-12,554
1657261273651127,Flammbrötchen,eine clevere Abwandlung des Flammkuchens - für Partys oder als Snack,13,30,4.56,10,0,2010-05-12,176
1657431273665185,Spanische Kartoffelspieße,Unbekannt,62,95,4.49,10,1,2010-05-12,Unbekannt
1657991273777968,Gebratene Champignons mit Knoblauch und Zitrone,schnelle mediterrane Antipasti,23,30,4.44,15,0,2010-05-14,37
1658341273904439,Ingwer - Bohnen,Unbekannt,32,64,4.36,20,1,2010-05-16,143
1658721273988675,Grüner Himmel,Unbekannt,3,3,3.8,5,0,2010-05-16,Unbekannt
1659211274028207,Avocado - Lachs - Tatar,Unbekannt,25,52,4.54,20,0,2010-05-16,221
1661751274274145,Campari - Bier,im Sommer herrlich erfrischend,1,1,3.0,5,0,2010-05-19,200
1661981274293125,Zucchini im Ausbackteig - griechische Art,Kolokithákia tiganitá,9,18,4.65,15,1,2010-05-20,74
1661981274293125,Zucchini im Ausbackteig - griechische Art,Kolokithákia tiganitá,9,18,4.65,15,1,2010-05-20,74
1662041274293569,Rote Bete - Kichererbsen - Salat,"super schnell, gesund und lecker",71,128,4.52,10,0,2010-05-20,297
1662991274423420,Süßsaure Chinasuppe,"Blitzgericht, top für Gäste, kann am Tag vorher zubereitet werden, gut zum Einfrieren",20,18,4.2,20,0,2010-05-21,Unbekannt
166381072189944,Buttermilchschnaps,Unbekannt,7,9,4.27,15,0,2003-12-23,Unbekannt
1664441274531116,Börek auf dem Backblech,Tepsi Böregi,62,76,4.51,40,1,2010-05-22,Unbekannt
1664641274592644,Himbeerlimes,für 1 Liter,8,8,3.9,10,0,2010-05-23,Unbekannt
1664711274601062,Blue Star,auch Cool Blue genannt,0,0,0.0,5,0,2010-05-23,Unbekannt
1664801274605979,Lauchgemüse,Unbekannt,150,155,4.68,10,1,2010-05-23,222
1664941274617494,Brokkoli-Blätterteig-Strudel,"schnell zubereitet, schmeckt garantiert der ganzen Familie",94,199,4.56,20,0,2010-05-23,722
1665521274696939,Turbojäger,wird auch Flying Hirsch genannt,3,3,4.0,1,0,2010-05-24,Unbekannt
1665531274697031,Kartoffel-Hack-Auflauf mit Speckkruste,herzhafter Auflauf,313,348,4.21,30,1,2010-05-24,761
1666371274799863,Hackfleisch - Käse - Strudel,"Blätterteig gefüllt mit Rinderhack, Gemüse und Kräuterfrischkäse, für 12 Stücke",118,184,4.53,30,1,2010-05-26,3523
1666521274800583,Toskanischer Bohnensalat,Insalata di fagioli Toscana - Antipasti,28,69,4.51,30,1,2010-05-26,71
1666521274800583,Toskanischer Bohnensalat,Insalata di fagioli Toscana - Antipasti,28,69,4.51,30,1,2010-05-26,71
1667321274853554,Feine Forellentaler,Fingerfood oder fürs Buffet,98,60,4.45,15,0,2010-05-26,170
1668961274953124,Chai - Latte,Latte mit selbst gemachtem Sirup und Sojamilch,77,73,4.56,30,1,2010-05-28,1816
1668961274953124,Chai - Latte,Latte mit selbst gemachtem Sirup und Sojamilch,77,73,4.56,30,1,2010-05-28,1816
1668961274953124,Chai - Latte,Latte mit selbst gemachtem Sirup und Sojamilch,77,73,4.56,30,1,2010-05-28,1816
1668971274953228,Krustenbraten vom Schwein mit extra krosser Kruste,mit leckerer Sauce,188,218,4.65,60,1,2010-05-28,2533
1669501274974992,Caesar's Salad mit Parmesan - Croûtons,eine grandiose Variante ohne Sardellen und Kapern,35,107,4.57,45,0,2010-05-28,587
1669501274974992,Caesar's Salad mit Parmesan - Croûtons,eine grandiose Variante ohne Sardellen und Kapern,35,107,4.57,45,0,2010-05-28,587
166951072615119,Bruschetta italiana,Unbekannt,568,0,4.64,35,0,2003-12-28,120
166951072615119,Bruschetta italiana,Unbekannt,568,0,4.64,35,0,2003-12-28,120
1669521274975105,Gipsy,Cocktail mit Aperol,0,0,0.0,3,0,2010-05-28,Unbekannt
1669951275034841,Fruchtiges Curry mit Apfel,Unbekannt,1,1,3.33,20,1,2010-05-28,Unbekannt
1670521275043393,Scharfer Möhrensalat mit Joghurt - Sesam - Sauce,exotische Variante,2,3,3.6,30,1,2010-05-28,Unbekannt
1671211275137601,Indisches Hähnchen in Buttersauce,"würzige, sämige Sauce mit superzartem Fleisch",10,23,4.52,30,1,2010-05-30,472
1671211275137601,Indisches Hähnchen in Buttersauce,"würzige, sämige Sauce mit superzartem Fleisch",10,23,4.52,30,1,2010-05-30,472
1671211275137601,Indisches Hähnchen in Buttersauce,"würzige, sämige Sauce mit superzartem Fleisch",10,23,4.52,30,1,2010-05-30,472
1672841275305213,Eiersalat,Unbekannt,46,69,4.48,5,0,2010-06-01,Unbekannt
167301072713151,Buddhistischer Kartoffeltopf,Originalrezept aus Poona (Indien),45,39,3.98,30,1,2003-12-29,Unbekannt
1673211275335913,Puten - Gemüse - Pfanne mit Feta,mit Paprika und Zucchini,116,296,4.62,40,1,2010-06-01,389
1674221275400259,Roros Grießnockerlsuppe,Unbekannt,90,111,4.66,15,0,2010-06-01,Unbekannt
1674611275463778,Gefüllte Pizzabrötchen,"Mit Schinken und Käse, jedoch auch ohne Füllung gut. Ergibt ca. 30 kleine Brötchen.",249,422,4.5,30,1,2010-06-03,2271
1675311275503605,Placebo,Tomaten - Cocktail,0,0,0.0,2,0,2010-06-04,Unbekannt
167561072798120,Mai Tai,Unbekannt,3,2,3.25,2,0,2003-12-30,Unbekannt
167571072798292,Swinging Kermit,Unbekannt,2,2,3.0,2,0,2003-12-30,Unbekannt
1675731275558338,Chicken Tikka Masala,Unbekannt,11,18,4.4,30,1,2010-06-04,Unbekannt
1675731275558338,Chicken Tikka Masala,Unbekannt,11,18,4.4,30,1,2010-06-04,Unbekannt
167621072864374,Campari Orangensaft,Ein Begrüßungsklassiker,8,6,3.75,1,0,2003-12-31,Unbekannt
167631072864460,Sekt mit Blue Curacao,Ein Begrüßungsklassiker,5,7,3.44,1,0,2003-12-31,Unbekannt
167681072865817,Weißkohl - Partysalat,Unbekannt,80,109,4.57,45,0,2003-12-31,374
167711072866271,Margarita,Nach der belibten Erdbeervariante hier der Klassiker,25,16,3.83,5,0,2003-12-31,Unbekannt
1677151275732264,feuervogels Spargel-Flammkuchen,Unbekannt,162,330,4.69,20,0,2010-06-05,667
1677151275732264,feuervogels Spargel-Flammkuchen,Unbekannt,162,330,4.69,20,0,2010-06-05,667
1677151275732264,feuervogels Spargel-Flammkuchen,Unbekannt,162,330,4.69,20,0,2010-06-05,667
1677171275732602,Bruschetta mit grünem Spargel und Tomaten,lecker für die Party,41,62,4.56,20,0,2010-06-05,Unbekannt
1677441275813669,Bandnudeln mit frischem Spinat und Lachs,lecker und gesund mit frischen Zutaten,191,501,4.62,15,1,2010-06-06,Unbekannt
1677451275813787,Golden Dream,..wenn denn mal der Sommer kommt,2,3,3.6,5,0,2010-06-06,Unbekannt
1677461275813997,Würzige Hähnchenspieße,Huhn Tikka,11,15,3.82,30,0,2010-06-06,Unbekannt
1677471275814172,Martini-Melon,..mal was anderes,2,2,3.5,5,0,2010-06-06,Unbekannt
1677481275814447,feuervogels Huhn Tikka Masala,Sauce zu meinem Rezept für würzige Hühnerspieße,7,17,4.21,20,0,2010-06-06,Unbekannt
1677481275814447,feuervogels Huhn Tikka Masala,Sauce zu meinem Rezept für würzige Hühnerspieße,7,17,4.21,20,0,2010-06-06,Unbekannt
1677491275814692,feuervogels Kartoffel Masala,Unbekannt,3,4,3.83,30,0,2010-06-06,Unbekannt
1678061275894620,Baila 43,Erdbeercocktail mit 43er,0,0,0.0,2,0,2010-06-08,Unbekannt
1678151275902242,Kürbis - Risotto mit Chorizo und Maronen,der Aufwand lohnt sich!,25,36,4.55,60,1,2010-06-08,Unbekannt
1678191275902506,Westfälische Currywurst - Soße,"Süßlich, wie aus der Pommesbude",80,118,4.58,10,0,2010-06-08,408
1678581275920535,Himbeer-Orangen-Smoothie,Unbekannt,79,141,4.54,5,0,2010-06-08,Unbekannt
1679881276083683,Brombeer - Smoothie,Fruchtiger Sommersmoothie,4,10,4.17,10,0,2010-06-10,409
1680061276096853,Springtide,Herrlich erfrischender Weincocktail mit Triple Sec,2,5,3.43,3,0,2010-06-10,Unbekannt
1680081276096953,Pink Springtide,Sommerlicher Weincocktail mit bitterer Note,0,1,3.33,3,0,2010-06-10,Unbekannt
168031072969651,Litauische kalte Rote-Bete-Suppe,Schaltibarschtschiai,89,122,4.52,20,0,2004-01-01,309
1680551276155592,Erdbeer - Smoothie,Unbekannt,26,43,4.58,20,0,2010-06-10,254
1680561276155868,Bananen - Walnuss - Milchshake,Unbekannt,31,27,4.17,10,0,2010-06-10,Unbekannt
1680671276163686,Knoblauchtomaten,Unbekannt,18,14,4.56,10,0,2010-06-10,108
1681371276181065,Eiscreme - Soda,"Marilyn Monroe, Crazy Coke und Funky Green",2,2,3.5,2,0,2010-06-10,Unbekannt
1681451276181534,Ananas - Cocktail,Fruchtig frischer Longdrink,0,2,1.75,5,0,2010-06-10,99
1681561276238024,Gegrilltes Gemüse,Unbekannt,81,144,4.55,20,0,2010-06-11,458
1681561276238024,Gegrilltes Gemüse,Unbekannt,81,144,4.55,20,0,2010-06-11,458
1681731276255895,Heidelbeermilch,Unbekannt,15,16,4.28,10,0,2010-06-11,Unbekannt
1682031276340248,Erdbeer - Sekt,für den Thermomix TM31 - super für Partys,19,13,4.13,10,0,2010-06-12,970
1682031276340248,Erdbeer - Sekt,für den Thermomix TM31 - super für Partys,19,13,4.13,10,0,2010-06-12,970
1682791276506440,Roros Eiskaffee,Genuß pur - da kann glatt das Abendessen ausfallen,6,9,4.36,5,0,2010-06-15,Unbekannt
1683621276667144,Holländische Spargel - Tarte,Unbekannt,17,12,4.5,30,1,2010-06-17,1501
1684441276763694,Indisches Tomaten-Hähnchen Curry,Unbekannt,33,31,4.09,30,1,2010-06-20,493
1685231276768565,Bandnudeln in Lachssauce,ein Geschmackserlebnis ohnegleichen,78,106,4.49,15,1,2010-06-20,1137
1685271276771434,Bratkartoffelsalat mit Avocado und grünem Spargel in Orangen-Balsamico-Dressing,"klingt ungewöhnlich, schmeckt aber sehr lecker",11,27,4.48,35,1,2010-06-20,391
1685511276785058,Prickelnder Erdbeer - Aperitif,Erdbeerlimes light,6,7,4.11,15,0,2010-06-20,Unbekannt
1685951276846671,Tagliatelle mit Zitronen-Basilikum-Sauce,sommerlich frisches Pastagericht,142,364,4.49,1,0,2010-06-20,875
1686631276930707,Grüner Spargel für heiße Tage - Spargelsalat,Unbekannt,13,26,4.57,10,0,2010-06-20,192
1686631276930707,Grüner Spargel für heiße Tage - Spargelsalat,Unbekannt,13,26,4.57,10,0,2010-06-20,192
1686721276939133,Spargel - Mango - Rucola - Salat,Mit Orangen - Vinaigrette und Pinienkernen,8,12,4.43,20,1,2010-06-20,187
1687021276962431,Russische Sommersuppe,Akroschka - das bedeutet Krümel oder ganz fein,114,152,4.53,30,0,2010-06-20,Unbekannt
1687071276962897,Sommerlimonade mit Zitrone und Ahornsirup,Schnell zubereitet. Perfekt für heiße Sommertage!,3,2,3.25,2,0,2010-06-20,Unbekannt
1687271277014170,Sunshine,erfrischender alkoholfreier Cocktail,1,1,3.0,5,0,2010-06-20,Unbekannt
1688581277141504,Herzhafte Lumpensuppe,mit Hack und Mettenden,16,9,4.45,40,1,2010-06-23,380
1688781277186366,Himbeer - Bananen - Pfirsich  - Smoothie,Unbekannt,13,26,4.36,10,0,2010-06-22,Unbekannt
1688811277189412,Mittelalterliche Kräutersuppe,gebundene Suppe mit vielen Variationsmöglichkeiten.,5,12,4.5,30,0,2010-06-22,Unbekannt
1689641277227618,Nimm  2 - Likör mit Multivitaminsaft,Unbekannt,189,189,4.6,10,0,2010-06-23,Unbekannt
1689811277237096,Vegetarisch gefüllte Zucchini mit Quinoa und Ahornsirup,herrlich geschmacksintensive Vorspeise für zwei Personen oder Hauptspeise für eine Person,87,266,4.6,25,1,2010-06-23,Unbekannt
1690141277288005,Banjan Boranee,Afghanisches Gericht. Gebratene Auberginen auf Knoblauch-Pfefferminzquark und Hackfleischsoße,46,119,4.76,30,1,2010-06-24,Unbekannt
1690521277305211,Französische Schokolade - genießen wie Gott in Frankreich,"ein Trinkgenuss, den man nicht so schnell vergißt!",3,8,4.3,10,0,2010-06-24,Unbekannt
1690791277370222,Selbst gemachte Rahmsoße,"passt super zu Kartoffelbrei, Frikadellen oder Schnitzel",245,440,4.43,10,0,2010-06-25,128
1691521277459828,Kritharaki - Salat mit Schafskäse - Schmand - Dressing,super Partysalat und klasse als Beilage zum Grillen,48,100,4.46,15,0,2010-06-25,387
1691551277460005,Pad Cha mit verschiedenen Meeresfrüchten oder Fisch,Schnelles Rezept aus dem Süden Thailands,10,8,4.4,20,1,2010-06-25,Unbekannt
1691621277460485,Kasseler in Blätterteig,super einfach und schön saftig,133,156,4.56,5,0,2010-06-25,792
169201073472881,Heiße Schokolade,(die Edelversion),28,27,4.41,15,0,2004-01-07,405
1692591277553543,Feldsalat mir Walnüssen und Avocado,Unbekannt,16,27,4.41,15,1,2010-06-26,202
1692731277569903,Lasagne mit fruchtiger Paprika - Hackfleisch - Soße,leckere Variante mit einer fruchtigen Note,33,78,4.63,30,1,2010-06-28,692
1693191277642956,Daiquiri,Unbekannt,0,1,3.33,5,0,2010-06-28,Unbekannt
1693561277708713,Rouladen,Unbekannt,533,657,4.73,60,1,2010-06-29,Unbekannt
1693571277708730,Indischer Linseneintopf mit Möhren und Curry,Dalsuppe,12,11,4.08,15,0,2010-06-29,431
1693681277713979,Erdbeercocktail,Unbekannt,1,0,0.0,15,0,2010-06-29,Unbekannt
169411073549701,Klare Tomatensuppe mit Petersilienklößchen,Unbekannt,112,107,4.61,45,1,2004-01-08,Unbekannt
1694961277877555,Paprikagemüse schnell und einfach,mediterranes Paprikagemüse,38,50,4.63,5,0,2010-07-01,148
1694961277877555,Paprikagemüse schnell und einfach,mediterranes Paprikagemüse,38,50,4.63,5,0,2010-07-01,148
1695291277892877,"Gebratene Ente, klassisch und knusprig","lecker mit Rotkohl, Kartoffeln und Sauce",108,96,4.63,60,1,2010-07-01,Unbekannt
1696961278060590,Indisches Bohnencurry,Unbekannt,2,4,3.83,20,1,2010-07-03,Unbekannt
169711073644967,Asiatischer Gurkensalat,Unbekannt,84,100,4.33,15,0,2004-01-09,155
1697681278228870,Avocado - Nuss - Buttermilchdrink,aus dem Orient,5,5,4.0,10,0,2010-07-04,Unbekannt
1698751278436917,Herta Pakora,Gemüse im Backteig,6,6,4.0,60,1,2010-07-07,Unbekannt
1698911278438663,Süßes Gewürz - Lassi,aus Indien,1,3,4.0,5,0,2010-07-07,Unbekannt
1699451278483722,Erdbeer - Rhabarber - Likör,Unbekannt,48,37,4.44,30,0,2010-07-07,3108
170011073746923,Baileys - Schoko - Shake,Unbekannt,9,6,4.13,10,0,2004-01-10,Unbekannt
170011073746923,Baileys - Schoko - Shake,Unbekannt,9,6,4.13,10,0,2004-01-10,Unbekannt
1702331278954386,Mercimek Köfte,Türkische Linsenlaibchen,70,55,4.54,45,0,2010-07-13,Unbekannt
1702461278955418,Solero,Cocktail,4,4,3.83,5,0,2010-07-13,Unbekannt
1702671278997263,Johannisbeersirup,"Ribiselsirup,  reicht für 5 Flaschen à 0,5 Liter",48,34,4.28,20,1,2010-07-13,6735
1702861279013729,Blue Coconut,Cocktail,3,2,3.0,2,0,2010-07-13,Unbekannt
170431073920956,Salbei - Likör,Unbekannt,56,53,4.33,15,0,2004-01-12,Unbekannt
1704571279199384,Pflücksalate mit Riesengarnelen und gebratenem Champignongemüse,Unbekannt,11,18,4.65,30,1,2010-07-16,Unbekannt
1704571279199384,Pflücksalate mit Riesengarnelen und gebratenem Champignongemüse,Unbekannt,11,18,4.65,30,1,2010-07-16,Unbekannt
1704571279199384,Pflücksalate mit Riesengarnelen und gebratenem Champignongemüse,Unbekannt,11,18,4.65,30,1,2010-07-16,Unbekannt
1705111279214872,Gewürztrunk,beruhigendes Getränk am Abend,13,10,4.17,10,0,2010-07-16,Unbekannt
1705391279276580,(Safer) Sex on the Beach,alkoholfrei,4,4,3.5,2,0,2010-07-16,Unbekannt
1705971279297430,Lahmacun,Unbekannt,132,194,4.51,30,1,2010-07-17,Unbekannt
1706111279350895,Melonen - Shake,Unbekannt,5,1,3.0,5,0,2010-07-17,Unbekannt
1706171279364205,Italienischer Nudelsalat mit getrockneten Tomaten und Schafskäse,Unbekannt,101,222,4.77,20,1,2010-07-18,Unbekannt
1706171279364205,Italienischer Nudelsalat mit getrockneten Tomaten und Schafskäse,Unbekannt,101,222,4.77,20,1,2010-07-18,Unbekannt
170651073982791,Rauhreif - Cocktail,Unbekannt,3,4,3.33,10,0,2004-01-13,Unbekannt
170671073983193,Walzer - Cocktail,Unbekannt,4,4,3.83,5,0,2004-01-13,Unbekannt
170681073983277,Canchanchara,Unbekannt,5,7,3.56,3,0,2004-01-13,Unbekannt
170691073983460,Vanille - Likör,Unbekannt,49,48,4.2,5,0,2004-01-13,2704
1707311279553805,Oldenburger Spargelsuppe,nach traditioneller Art,133,294,4.57,45,1,2010-07-21,160
1708001279689993,Indische Linsenbällchen,vegan,24,30,3.75,20,0,2010-07-21,Unbekannt
1708431279718934,"Nudelsalat mit Feta, Oliven und getrockneten Tomaten","leichter, sommerlicher Salat zum Grillen und fürs Buffet",12,27,4.41,15,0,2010-07-23,Unbekannt
1708451279719822,Gemüse Bhaji,indischer Eintopf,3,3,3.4,25,0,2010-07-23,Unbekannt
1708461279720427,Champignon - Lauch - Bhaji,indischer Eintopf,8,5,3.43,10,1,2010-07-23,Unbekannt
1708761279748903,Spargellasagne,Unbekannt,124,81,4.54,60,1,2010-07-23,820
1709281279787272,Sushi-Salat,"für alle die Sushi lieben, aber keine Zeit zum Rollen haben",72,101,4.42,30,1,2010-07-23,Unbekannt
1709281279787272,Sushi-Salat,"für alle die Sushi lieben, aber keine Zeit zum Rollen haben",72,101,4.42,30,1,2010-07-23,Unbekannt
1709571279803920,Watermelon Man,Unbekannt,3,3,3.8,1,0,2010-07-23,Unbekannt
1709651279806632,Blanco 43,einer der beliebtesten Drinks,5,6,3.75,2,0,2010-07-23,Unbekannt
1710041279863122,Basilikum - Zitronenlimonade,für den Thermomix,5,8,4.2,5,0,2010-07-23,223
1710121279864807,Campari Tonic,Unbekannt,1,4,3.67,1,0,2010-07-23,110
1710121279864807,Campari Tonic,Unbekannt,1,4,3.67,1,0,2010-07-23,110
1710211279867135,Caramel Colada,Unbekannt,0,0,0.0,2,0,2010-07-23,Unbekannt
1710211279867135,Caramel Colada,Unbekannt,0,0,0.0,2,0,2010-07-23,Unbekannt
1710311279871959,Blue Gin Kinley,Unbekannt,0,3,3.8,3,0,2010-07-23,Unbekannt
1710311279871959,Blue Gin Kinley,Unbekannt,0,3,3.8,3,0,2010-07-23,Unbekannt
1710441279887964,Super Daiquiri,lecker für einen Cocktailabend,1,1,3.0,10,0,2010-07-23,Unbekannt
1710721279892291,Lava Flow Cocktail,echt aus Hawaii - eine Mix aus Pina Colada und Strawberry,8,15,4.12,5,1,2010-07-23,Unbekannt
1712211280060887,Holunderbeerensirup,altbewährtes Familienrezept von Oma Liese,8,7,4.22,30,0,2010-07-25,4447
171271074253979,Erdbeer - Vanilledrink,Unbekannt,14,16,3.78,3,0,2004-01-16,Unbekannt
1712711280092640,Rafis Fisch Paella,Unbekannt,91,156,4.65,30,1,2010-07-27,Unbekannt
171281074254079,Karibischer  Drink,Unbekannt,2,1,3.33,2,0,2004-01-16,Unbekannt
171291074254229,Himbeer - Smoothie,Unbekannt,64,88,4.4,2,0,2004-01-16,71
171291074254229,Himbeer - Smoothie,Unbekannt,64,88,4.4,2,0,2004-01-16,71
171301074254353,Mango - Orangen - Buttermilch,Unbekannt,5,4,3.5,20,0,2004-01-16,Unbekannt
1713041280130735,Lagman,Unbekannt,12,11,4.54,30,1,2010-07-27,799
1713141280134387,Blue Angel,Longdrink,2,8,4.0,5,0,2010-07-27,Unbekannt
1713141280134387,Blue Angel,Longdrink,2,8,4.0,5,0,2010-07-27,Unbekannt
1713851280169690,Red Ginger,"spritziger, alkoholfreier Cocktail",3,3,3.6,5,0,2010-07-27,Unbekannt
1714111280212273,Ananas - Kokos - Colada,alkoholfreier Cocktail,2,1,3.33,20,0,2010-07-27,Unbekannt
1714361280233658,Nudelsalat,"sommerlicher, frischer Nudelsalat ohne Majo",177,283,4.44,30,1,2010-07-27,Unbekannt
1714361280233658,Nudelsalat,"sommerlicher, frischer Nudelsalat ohne Majo",177,283,4.44,30,1,2010-07-27,Unbekannt
1714361280233658,Nudelsalat,"sommerlicher, frischer Nudelsalat ohne Majo",177,283,4.44,30,1,2010-07-27,Unbekannt
1714361280233658,Nudelsalat,"sommerlicher, frischer Nudelsalat ohne Majo",177,283,4.44,30,1,2010-07-27,Unbekannt
1715281280303651,Bora - Bora,Unbekannt,2,4,3.83,5,0,2010-07-29,Unbekannt
1715421280311211,"Eiscafé, Cafe al Spumante",für den Thermomix,4,7,4.33,5,0,2010-07-29,248
1715621280334498,Trauben - Feta - Salat,ideale Beilage zu Gegrilltem,14,18,4.5,10,1,2010-07-29,248
1715991280342456,Tomatenrisotto,alla caprese,23,60,4.65,30,0,2010-07-29,359
1716021280343038,Baby Carbonara,ab dem 10. Monat geeignet,69,95,4.52,15,0,2010-07-29,284
1716281280389400,Martini mit Orangensaft,Sommerdrink,1,1,3.0,5,0,2010-07-29,Unbekannt
1716281280389400,Martini mit Orangensaft,Sommerdrink,1,1,3.0,5,0,2010-07-29,Unbekannt
1716351280394941,Bibis sommerlicher Spaghetti-Gemüse-Salat,schneller Salat zu Grillgerichten,25,52,4.57,20,0,2010-07-29,Unbekannt
1716751280411416,Labskaus nach Carstens Art,Unbekannt,29,32,4.29,45,1,2018-12-11,Unbekannt
1716761280411557,Rotkohl,Unbekannt,54,56,4.45,30,1,2018-12-11,Unbekannt
1716841280412876,Wildconsommé mit Trüffelklößchen,Unbekannt,7,4,3.83,60,2,2018-12-11,Unbekannt
1716851280413039,Einfacher Zwiebelkuchen,Unbekannt,327,502,4.6,30,1,2018-12-11,4988
1716851280413039,Einfacher Zwiebelkuchen,Unbekannt,327,502,4.6,30,1,2018-12-11,4988
1717421280434167,Uppama,südindisches Gericht,3,4,3.33,35,1,2010-07-31,250
1717651280437044,Eistee mit Honig und Orangensaft,"erfischend, fruchtig, einfach",12,17,4.21,10,0,2010-07-30,Unbekannt
1717711280470869,Sowik Sunrise,oder Erdbeer - Kiwi - Daiquiri,1,2,3.75,10,0,2010-07-31,Unbekannt
1717711280470869,Sowik Sunrise,oder Erdbeer - Kiwi - Daiquiri,1,2,3.75,10,0,2010-07-31,Unbekannt
1717961280492798,Gemüseschmarrn mit Knoblauchdip,Unbekannt,219,409,4.39,35,1,2010-07-31,Unbekannt
1718481280523737,Rote Linsen-Kokos-Suppe,Unbekannt,677,0,4.72,10,1,2010-07-31,Unbekannt
1718521280555341,Indischer Reis,Basisrezept,16,17,4.11,10,0,2010-07-31,Unbekannt
171901074765579,Saté - Spieße,Muh Sate,8,9,4.18,15,0,2004-01-22,570
1719101280602987,Ladykiller,Unbekannt,0,2,3.25,2,0,2010-08-02,Unbekannt
1719111280603045,Deutschland Cocktail,"sieht aus, wie die deutsche Flagge",3,2,3.5,3,0,2010-08-02,Unbekannt
1719131280642820,Tagliatelle mit Garnelen - Kokos - Sauce,Unbekannt,11,20,4.36,25,1,2010-08-02,996
1720011280774130,Albondigas in Tomatensauce,Dies ist eine leckere spanische Spezialität,24,49,4.55,40,1,2010-08-03,493
1720611280850844,"Avocados mit Vinaigrette, Rucola und Parmaschinken",ein sommerliches Abendessen,4,22,4.5,30,0,2010-08-03,159
1721301281170449,Schnitzel in Paprika-Rahmsauce,Unbekannt,129,259,4.56,25,1,2010-08-07,292
1721311281171851,Coq au Vin à la Tick,Unbekannt,14,23,4.72,60,2,2010-08-07,Unbekannt
1722041281270634,Sommerlicher Nudelsalat,"vegetarisch, ohne Mayonnaise",130,254,4.69,20,1,2010-08-10,651
1722041281270634,Sommerlicher Nudelsalat,"vegetarisch, ohne Mayonnaise",130,254,4.69,20,1,2010-08-10,651
1722851281392046,Vitaminengel,Cocktail Aperitif,6,6,4.0,10,0,2010-08-10,170
1723751281517927,Gemüse - Frittata,Unbekannt,17,31,4.45,20,0,2010-08-11,424
1724491281613464,Süßer Schichtsalat,"Toll im Sommer, ein gern gesehener Partygast!",18,27,4.52,25,0,2010-08-12,Unbekannt
1724581281617247,Schnelle Paellavariante aus dem Backofen,Unbekannt,24,40,4.67,15,1,2010-08-12,485
